2025-11-22 13:03:19,140 | INFO | TradingBot | baseapp.py:109 | Placing OCO order for BTCUSDT current price at 85927.80000000
2025-11-22 13:07:27,983 | DEBUG | urllib3.connectionpool | connectionpool.py:289 | Resetting dropped connection: testnet.binance.vision
2025-11-22 13:07:28,884 | DEBUG | urllib3.connectionpool | connectionpool.py:544 | https://testnet.binance.vision:443 "POST /api/v3/orderList/oco HTTP/1.1" 400 98
2025-11-22 13:07:28,893 | ERROR | oco | oco.py:34 | An error occurred while placing OCO order: APIError(code=-1102): Mandatory parameter 'aboveType' was not sent, was empty/null, or malformed.
2025-11-22 13:07:28,895 | ERROR | TradingBot | baseapp.py:133 | An error occurred : string indices must be integers, not 'str'
2025-11-22 13:52:06,775 | DEBUG | urllib3.connectionpool | connectionpool.py:289 | Resetting dropped connection: testnet.binance.vision
2025-11-22 13:52:07,963 | DEBUG | urllib3.connectionpool | connectionpool.py:544 | https://testnet.binance.vision:443 "GET /api/v3/ticker/price?symbol=BTCUSDT HTTP/1.1" 200 45
2025-11-22 13:52:07,970 | INFO | TradingBot | baseapp.py:56 | Placing limit order for BTCUSDT current price at 84273.54000000
2025-11-22 13:52:14,963 | ERROR | TradingBot | baseapp.py:64 | An error occurred: could not convert string to float: 'buy'
2025-11-22 13:52:58,648 | DEBUG | urllib3.connectionpool | connectionpool.py:544 | https://testnet.binance.vision:443 "GET /api/v3/ticker/price?symbol=BTCUSDT HTTP/1.1" 200 45
2025-11-22 13:52:58,650 | INFO | TradingBot | baseapp.py:56 | Placing limit order for BTCUSDT current price at 84277.73000000
2025-11-22 13:53:33,974 | DEBUG | urllib3.connectionpool | connectionpool.py:544 | https://testnet.binance.vision:443 "POST /api/v3/order HTTP/1.1" 200 286
2025-11-22 13:53:33,977 | INFO | limit_order | limit_order.py:28 | Limit order placed successfully: {'symbol': 'BTCUSDT', 'orderId': 3297830, 'orderListId': -1, 'clientOrderId': 'x-HNA2TXFJ61c896e29066b03cdae33f', 'transactTime': 1763799813773, 'price': '84200.00000000', 'origQty': '0.00100000', 'executedQty': '0.00000000', 'origQuoteOrderQty': '0.00000000', 'cummulativeQuoteQty': '0.00000000', 'status': 'NEW', 'timeInForce': 'GTC', 'type': 'LIMIT', 'side': 'BUY', 'workingTime': 1763799813773, 'fills': [], 'selfTradePreventionMode': 'EXPIRE_MAKER'}
2025-11-22 13:55:38,283 | DEBUG | urllib3.connectionpool | connectionpool.py:544 | https://testnet.binance.vision:443 "GET /api/v3/ticker/price?symbol=BTCUSDT HTTP/1.1" 200 45
2025-11-22 13:55:38,286 | INFO | TradingBot | baseapp.py:75 | Placing stop limit order for BTCUSDT current price at 84345.16000000
2025-11-22 13:56:48,528 | DEBUG | urllib3.connectionpool | connectionpool.py:544 | https://testnet.binance.vision:443 "POST /api/v3/order HTTP/1.1" 400 60
2025-11-22 13:56:48,530 | ERROR | stop_limit_order | stop_limit_order.py:33 | An error occurred while placing stop limit order: APIError(code=-2010): Stop price would trigger immediately.
2025-11-22 13:56:48,532 | ERROR | TradingBot | baseapp.py:98 | An error occurred : string indices must be integers, not 'str'
2025-11-22 13:57:38,905 | DEBUG | urllib3.connectionpool | connectionpool.py:544 | https://testnet.binance.vision:443 "GET /api/v3/ticker/price?symbol=BTCUSDT HTTP/1.1" 200 45
2025-11-22 13:57:38,908 | INFO | TradingBot | baseapp.py:75 | Placing stop limit order for BTCUSDT current price at 84257.30000000
2025-11-22 13:58:36,043 | DEBUG | urllib3.connectionpool | connectionpool.py:544 | https://testnet.binance.vision:443 "POST /api/v3/order HTTP/1.1" 200 135
2025-11-22 13:58:36,045 | INFO | stop_limit_order | stop_limit_order.py:30 | Stop limit order placed successfully: {'symbol': 'BTCUSDT', 'orderId': 3298374, 'orderListId': -1, 'clientOrderId': 'x-HNA2TXFJ94abfd55d58274caf50c2f', 'transactTime': 1763800115997}
2025-11-22 13:58:36,053 | ERROR | TradingBot | baseapp.py:98 | An error occurred : 'status'
